VisitID,KundID,Datum,Tid,År,Vecka,Besökstyp,PassID
V0032434,K0846,2025-07-02,11:45,2025,26,GYM,
V0032435,K0523,2025-12-21,14:05,2025,50,GYM,
V0032436,K0859,2025-07-10,16:15,2025,27,GYM,
V0032437,K0380,2024-04-25,07:00,2024,17,GYM,
V0032438,K0512,2025-01-06,16:35,2025,1,GYM,
V0032439,K0271,2025-08-11,06:55,2025,32,GYM,
V0032440,K0672,2025-09-08,10:15,2025,36,GYM,
V0032441,K0015,2025-10-06,08:10,2025,40,GYM,
V0032442,K0589,2025-05-31,06:25,2025,21,GYM,
V0032443,K0266,2024-07-18,12:05,2024,29,GYM,
V0032444,K0071,2024-11-29,12:50,2024,48,GYM,
V0032445,K0039,2024-03-07,14:15,2024,10,GYM,
V0032446,K0449,2025-02-27,17:50,2025,8,GYM,
V0032447,K0544,2025-01-22,07:50,2025,3,GYM,
V0032448,K0701,2025-06-12,12:55,2025,23,GYM,
V0032449,K0936,2024-09-29,14:30,2024,39,GYM,
V0032450,K0688,2025-09-05,08:40,2025,35,GYM,
V0032451,K0008,2025-03-27,15:45,2025,12,GYM,
V0032452,K0373,2024-06-02,14:00,2024,22,GYM,
V0032453,K0691,2025-04-21,20:00,2025,16,GYM,
V0032454,K0104,2025-01-05,13:10,2025,1,GYM,
V0032455,K0100,2024-11-05,08:45,2024,45,GYM,
V0032456,K0902,2025-10-02,08:50,2025,39,GYM,
V0032457,K0751,2025-10-30,06:00,2025,43,GYM,
V0032458,K0871,2024-01-04,07:45,2024,1,GYM,
V0032459,K0469,2025-03-02,12:35,2025,8,GYM,
V0032460,K0531,2024-11-10,09:30,2024,45,GYM,
V0032461,K0078,2024-12-16,15:30,2024,51,GYM,
V0032462,K0672,2025-08-11,10:10,2025,32,GYM,
V0032463,K0294,2025-12-08,14:55,2025,49,GYM,
V0032464,K0915,2025-08-29,08:40,2025,34,GYM,
V0032465,K0864,2024-04-07,19:55,2024,14,GYM,
V0032466,K0110,2024-05-01,19:45,2024,18,GYM,
V0032467,K0236,2025-09-13,11:00,2025,36,GYM,
V0032468,K0134,2024-05-12,11:25,2024,19,GYM,
V0032469,K0329,2025-12-01,09:40,2025,48,GYM,
V0032470,K0931,2025-07-09,08:45,2025,27,GYM,
V0032471,K0853,2025-01-08,16:05,2025,1,GYM,
V0032472,K0305,2025-11-11,11:10,2025,45,GYM,
V0032473,K0461,2025-10-29,21:35,2025,43,GYM,
V0032474,K0540,2024-12-31,18:00,2024,52,GYM,
V0032475,K0637,2024-01-13,11:20,2024,2,GYM,
V0032476,K0225,2025-11-16,14:45,2025,45,GYM,
V0032477,K0484,2024-12-30,20:05,2024,52,GYM,
V0032478,K0694,2024-03-02,08:50,2024,9,GYM,
V0032479,K0845,2024-06-18,19:45,2024,25,GYM,
V0032480,K0120,2024-08-07,20:50,2024,32,GYM,
V0032481,K0895,2025-08-19,21:20,2025,33,GYM,
V0032482,K0797,2025-09-22,11:05,2025,38,GYM,
V0032483,K0059,2025-04-18,15:40,2025,15,GYM,
V0032484,K0493,2025-09-14,12:45,2025,36,GYM,
V0032485,K0107,2025-03-07,06:05,2025,9,GYM,
V0032486,K0407,2024-09-02,16:45,2024,36,GYM,
V0032487,K0471,2024-12-16,13:15,2024,51,GYM,
V0032488,K0708,2025-03-19,16:05,2025,11,GYM,
V0032489,K0904,2024-02-13,16:05,2024,7,GYM,
V0032490,K0873,2024-07-12,15:05,2024,28,GYM,
V0032491,K0812,2025-06-18,15:35,2025,24,GYM,
V0032492,K0016,2024-02-21,15:45,2024,8,GYM,
V0032493,K0138,2024-06-06,11:20,2024,23,GYM,
V0032494,K0877,2024-06-30,06:00,2024,26,GYM,
V0032495,K0563,2025-12-31,15:05,2025,52,GYM,
V0032496,K0373,2024-04-07,14:10,2024,14,GYM,
V0032497,K0173,2024-02-22,11:05,2024,8,GYM,
V0032498,K0075,2025-11-27,16:40,2025,47,GYM,
V0032499,K0508,2025-10-06,09:40,2025,40,GYM,
V0032500,K0865,2024-06-19,16:35,2024,25,GYM,
V0032501,K0568,2024-06-26,10:40,2024,26,GYM,
V0032502,K0009,2024-03-05,13:10,2024,10,GYM,
V0032503,K0410,2025-09-14,09:25,2025,36,GYM,
V0032504,K0363,2025-05-08,12:30,2025,18,GYM,
V0032505,K0126,2025-06-07,19:40,2025,22,GYM,
V0032506,K0643,2025-10-20,07:45,2025,42,GYM,
V0032507,K0420,2025-09-09,11:55,2025,36,GYM,
V0032508,K0710,2025-02-12,08:10,2025,6,GYM,
V0032509,K0568,2025-08-07,09:25,2025,31,GYM,
V0032510,K0349,2024-12-24,19:35,2024,52,GYM,
V0032511,K0622,2024-09-18,10:00,2024,38,GYM,
V0032512,K0288,2025-08-18,07:10,2025,33,GYM,
V0032513,K0939,2024-08-02,07:35,2024,31,GYM,
V0032514,K0466,2024-09-15,10:20,2024,37,GYM,
V0032515,K0688,2025-10-04,18:25,2025,39,GYM,
V0032516,K0171,2024-12-19,19:20,2024,51,GYM,
V0032517,K0738,2024-11-08,10:40,2024,45,GYM,
V0032518,K0151,2025-05-19,18:10,2025,20,GYM,
V0032519,K0464,2025-04-11,11:35,2025,14,GYM,
V0032520,K0463,2025-06-28,11:30,2025,25,GYM,
V0032521,K0860,2025-12-03,18:45,2025,48,GYM,
V0032522,K0091,2024-11-06,21:20,2024,45,GYM,
V0032523,K0624,2024-01-16,11:05,2024,3,GYM,
V0032524,K0003,2025-09-26,11:00,2025,38,GYM,
V0032525,K0462,2025-08-25,08:05,2025,34,GYM,
V0032526,K0191,2025-12-07,06:30,2025,48,GYM,
V0032527,K0397,2025-07-06,15:35,2025,26,GYM,
V0032528,K0814,2025-12-27,12:20,2025,51,GYM,
V0032529,K0503,2024-09-06,07:25,2024,36,GYM,
V0032530,K0652,2025-02-20,11:55,2025,7,GYM,
V0032531,K0440,2025-10-05,16:45,2025,39,GYM,
V0032532,K0838,2025-03-27,08:25,2025,12,GYM,
V0032533,K0551,2025-01-09,15:00,2025,1,GYM,
V0032534,K0184,2025-11-06,18:25,2025,44,GYM,
V0032535,K0740,2025-03-01,08:10,2025,8,GYM,
V0032536,K0185,2025-10-14,17:55,2025,41,GYM,
V0032537,K0803,2024-12-20,12:45,2024,51,GYM,
V0032538,K0855,2025-09-03,09:35,2025,35,GYM,
V0032539,K0621,2024-11-26,07:00,2024,48,GYM,
V0032540,K0725,2024-05-08,10:00,2024,19,GYM,
V0032541,K0324,2025-10-13,11:50,2025,41,GYM,
V0032542,K0143,2025-06-05,10:30,2025,22,GYM,
V0032543,K0342,2024-09-11,11:15,2024,37,GYM,
V0032544,K0110,2025-09-20,21:10,2025,37,GYM,
V0032545,K0504,2024-07-28,21:45,2024,30,GYM,
V0032546,K0301,2025-10-21,21:25,2025,42,GYM,
V0032547,K0319,2024-07-29,19:35,2024,31,GYM,
V0032548,K0931,2024-03-19,18:10,2024,12,GYM,
V0032549,K0140,2025-12-31,12:45,2025,52,GYM,
V0032550,K0520,2024-11-10,10:45,2024,45,GYM,
V0032551,K0592,2024-05-30,21:35,2024,22,GYM,
V0032552,K0776,2024-08-05,07:15,2024,32,GYM,
V0032553,K0761,2025-11-09,16:55,2025,44,GYM,
V0032554,K0745,2024-11-18,10:45,2024,47,GYM,
V0032555,K0616,2025-07-13,15:10,2025,27,GYM,
V0032556,K0709,2024-11-27,21:10,2024,48,GYM,
V0032557,K0875,2025-10-27,19:20,2025,43,GYM,
V0032558,K0328,2024-10-17,14:45,2024,42,GYM,
V0032559,K0228,2024-10-19,19:35,2024,42,GYM,
V0032560,K0197,2025-01-22,17:50,2025,3,GYM,
V0032561,K0562,2025-10-04,12:30,2025,39,GYM,
V0032562,K0263,2025-12-29,11:25,2025,52,GYM,
V0032563,K0922,2024-08-02,17:10,2024,31,GYM,
V0032564,K0461,2024-05-24,09:55,2024,21,GYM,
V0032565,K0876,2025-03-29,13:00,2025,12,GYM,
V0032566,K0724,2025-03-05,20:15,2025,9,GYM,
V0032567,K0945,2024-02-28,21:05,2024,9,GYM,
V0032568,K0707,2025-11-25,10:45,2025,47,GYM,
V0032569,K0428,2025-04-19,19:10,2025,15,GYM,
V0032570,K0506,2025-08-05,11:05,2025,31,GYM,
V0032571,K0089,2025-06-09,20:50,2025,23,GYM,
V0032572,K0694,2024-05-18,21:10,2024,20,GYM,
V0032573,K0428,2025-04-06,07:55,2025,13,GYM,
V0032574,K0465,2025-12-01,16:15,2025,48,GYM,
V0032575,K0066,2025-09-03,07:30,2025,35,GYM,
V0032576,K0758,2025-02-21,10:20,2025,7,GYM,
V0032577,K0179,2025-09-27,11:55,2025,38,GYM,
V0032578,K0270,2025-02-28,10:05,2025,8,GYM,
V0032579,K0596,2025-06-25,13:25,2025,25,GYM,
V0032580,K0705,2025-10-05,11:25,2025,39,GYM,
V0032581,K0092,2024-01-09,06:35,2024,2,GYM,
V0032582,K0240,2024-02-25,16:20,2024,8,GYM,
V0032583,K0837,2025-12-12,10:30,2025,49,GYM,
V0032584,K0877,2024-06-29,08:30,2024,26,GYM,
V0032585,K0489,2025-09-22,14:20,2025,38,GYM,
V0032586,K0948,2025-10-29,15:20,2025,43,GYM,
V0032587,K0320,2025-07-20,19:20,2025,28,GYM,
V0032588,K0377,2025-06-25,20:05,2025,25,GYM,
V0032589,K0521,2024-12-11,17:30,2024,50,GYM,
V0032590,K0044,2025-10-30,13:40,2025,43,GYM,
V0032591,K0369,2025-01-12,19:15,2025,1,GYM,
V0032592,K0650,2024-12-30,17:30,2024,52,GYM,
V0032593,K0034,2025-12-31,16:55,2025,52,GYM,
V0032594,K0882,2025-08-26,16:25,2025,34,GYM,
V0032595,K0604,2025-07-31,20:15,2025,30,GYM,
V0032596,K0337,2025-04-07,15:50,2025,14,GYM,
V0032597,K0104,2024-12-03,13:55,2024,49,GYM,
V0032598,K0934,2025-04-30,20:40,2025,17,GYM,
V0032599,K0774,2024-01-16,12:35,2024,3,GYM,
V0032600,K0903,2025-12-05,06:50,2025,48,GYM,
V0032601,K0574,2025-01-17,19:25,2025,2,GYM,
V0032602,K0456,2024-09-10,13:55,2024,37,GYM,
V0032603,K0062,2024-11-08,13:40,2024,45,GYM,
V0032604,K0716,2025-10-22,14:30,2025,42,GYM,
V0032605,K0050,2024-10-11,15:55,2024,41,GYM,
V0032606,K0687,2024-11-22,14:10,2024,47,GYM,
V0032607,K0012,2025-11-19,22:00,2025,46,GYM,
V0032608,K0142,2025-12-09,08:50,2025,49,GYM,
V0032609,K0894,2025-08-03,14:15,2025,30,GYM,
V0032610,K0756,2025-04-30,10:25,2025,17,GYM,
V0032611,K0150,2024-05-06,18:10,2024,19,GYM,
V0032612,K0498,2024-01-23,09:00,2024,4,GYM,
V0032613,K0646,2025-06-24,19:50,2025,25,GYM,
V0032614,K0761,2025-06-19,17:35,2025,24,GYM,
V0032615,K0582,2025-12-22,10:05,2025,51,GYM,
V0032616,K0114,2024-12-12,16:50,2024,50,GYM,
V0032617,K0273,2025-09-01,14:30,2025,35,GYM,
V0032618,K0508,2024-10-06,12:00,2024,40,GYM,
V0032619,K0061,2024-02-15,19:30,2024,7,GYM,
V0032620,K0785,2024-02-28,19:00,2024,9,GYM,
V0032621,K0714,2025-07-20,17:00,2025,28,GYM,
V0032622,K0104,2024-09-22,18:25,2024,38,GYM,
V0032623,K0396,2025-09-13,19:35,2025,36,GYM,
V0032624,K0239,2024-11-03,08:25,2024,44,GYM,
V0032625,K0715,2025-11-11,07:15,2025,45,GYM,
V0032626,K0821,2025-03-26,19:40,2025,12,GYM,
V0032627,K0889,2025-04-11,10:30,2025,14,GYM,
V0032628,K0888,2024-07-29,21:50,2024,31,GYM,
V0032629,K0871,2024-10-07,09:50,2024,41,GYM,
V0032630,K0165,2025-01-04,10:10,2025,1,GYM,
V0032631,K0623,2025-03-16,08:00,2025,10,GYM,
V0032632,K0303,2024-10-07,11:20,2024,41,GYM,
V0032633,K0778,2025-09-13,11:20,2025,36,GYM,
V0032634,K0745,2025-08-17,10:55,2025,32,GYM,
V0032635,K0466,2025-03-16,09:45,2025,10,GYM,
V0032636,K0602,2025-01-09,07:30,2025,1,GYM,
V0032637,K0300,2024-01-21,14:00,2024,3,GYM,
V0032638,K0592,2024-06-19,16:55,2024,25,GYM,
V0032639,K0581,2024-02-28,12:00,2024,9,GYM,
V0032640,K0505,2024-08-13,20:45,2024,33,GYM,
V0032641,K0305,2024-11-04,17:40,2024,45,GYM,
V0032642,K0834,2024-03-13,08:55,2024,11,GYM,
V0032643,K0199,2025-11-07,13:55,2025,44,GYM,
V0032644,K0078,2025-02-24,11:55,2025,8,GYM,
V0032645,K0410,2025-02-20,13:40,2025,7,GYM,
V0032646,K0243,2025-08-13,15:00,2025,32,GYM,
V0032647,K0308,2024-11-21,17:25,2024,47,GYM,
V0032648,K0514,2025-06-04,10:40,2025,22,GYM,
V0032649,K0074,2025-11-09,10:10,2025,44,GYM,
V0032650,K0654,2024-08-24,21:40,2024,34,GYM,
V0032651,K0619,2025-07-16,16:50,2025,28,GYM,
V0032652,K0116,2025-10-05,06:20,2025,39,GYM,
V0032653,K0187,2025-04-14,09:15,2025,15,GYM,
V0032654,K0199,2025-08-30,06:55,2025,34,GYM,
V0032655,K0177,2025-07-29,13:10,2025,30,GYM,
V0032656,K0331,2024-10-18,10:40,2024,42,GYM,
V0032657,K0274,2025-11-23,17:45,2025,46,GYM,
V0032658,K0514,2025-11-16,11:40,2025,45,GYM,
V0032659,K0809,2025-03-21,07:45,2025,11,GYM,
V0032660,K0007,2024-07-05,15:55,2024,27,GYM,
V0032661,K0890,2025-01-22,07:25,2025,3,GYM,
V0032662,K0603,2024-06-03,07:10,2024,23,GYM,
V0032663,K0618,2025-07-29,09:40,2025,30,GYM,
V0032664,K0804,2024-05-13,06:40,2024,20,GYM,
V0032665,K0661,2024-09-19,12:40,2024,38,GYM,
V0032666,K0006,2025-06-08,12:35,2025,22,GYM,
V0032667,K0323,2024-02-21,11:50,2024,8,GYM,
V0032668,K0631,2025-12-05,10:40,2025,48,GYM,
V0032669,K0873,2024-03-30,21:30,2024,13,GYM,
V0032670,K0111,2024-09-30,13:35,2024,40,GYM,
V0032671,K0113,2025-12-14,15:05,2025,49,GYM,
V0032672,K0328,2025-09-05,14:05,2025,35,GYM,
V0032673,K0527,2024-11-06,06:30,2024,45,GYM,
V0032674,K0290,2024-05-12,17:45,2024,19,GYM,
V0032675,K0450,2025-09-26,06:35,2025,38,GYM,
V0032676,K0882,2025-01-14,10:45,2025,2,GYM,
V0032677,K0416,2025-09-02,06:40,2025,35,GYM,
V0032678,K0806,2024-06-04,10:45,2024,23,GYM,
V0032679,K0810,2024-12-06,13:10,2024,49,GYM,
V0032680,K0217,2024-09-15,09:30,2024,37,GYM,
V0032681,K0822,2024-08-20,07:35,2024,34,GYM,
V0032682,K0605,2025-04-26,16:30,2025,16,GYM,
V0032683,K0252,2024-12-22,10:40,2024,51,GYM,
V0032684,K0373,2024-08-01,14:55,2024,31,GYM,
V0032685,K0924,2025-06-26,18:35,2025,25,GYM,
V0032686,K0006,2025-09-27,08:20,2025,38,GYM,
V0032687,K0023,2025-01-28,10:40,2025,4,GYM,
V0032688,K0637,2024-09-15,09:50,2024,37,GYM,
V0032689,K0254,2024-07-20,21:35,2024,29,GYM,
V0032690,K0280,2024-11-07,10:35,2024,45,GYM,
V0032691,K0837,2025-10-29,09:55,2025,43,GYM,
V0032692,K0650,2025-02-19,10:10,2025,7,GYM,
V0032693,K0279,2025-07-20,07:15,2025,28,GYM,
V0032694,K0720,2024-12-22,14:55,2024,51,GYM,
V0032695,K0124,2025-06-19,13:05,2025,24,GYM,
V0032696,K0282,2024-04-10,12:00,2024,15,GYM,
V0032697,K0683,2025-02-18,07:00,2025,7,GYM,
V0032698,K0880,2024-07-07,19:40,2024,27,GYM,
V0032699,K0117,2025-09-04,06:15,2025,35,GYM,
V0032700,K0630,2024-03-28,14:30,2024,13,GYM,
V0032701,K0393,2025-12-23,10:25,2025,51,GYM,
V0032702,K0131,2025-07-11,09:15,2025,27,GYM,
V0032703,K0086,2024-03-04,19:25,2024,10,GYM,
V0032704,K0149,2024-01-17,18:05,2024,3,GYM,
V0032705,K0635,2024-02-18,11:00,2024,7,GYM,
V0032706,K0369,2024-04-03,09:50,2024,14,GYM,
V0032707,K0188,2024-06-07,06:45,2024,23,GYM,
V0032708,K0587,2024-05-24,11:55,2024,21,GYM,
V0032709,K0847,2024-02-23,19:00,2024,8,GYM,
V0032710,K0794,2024-06-11,16:30,2024,24,GYM,
V0032711,K0402,2025-12-28,06:15,2025,51,GYM,
V0032712,K0810,2024-08-22,19:30,2024,34,GYM,
V0032713,K0272,2025-08-20,16:45,2025,33,GYM,
V0032714,K0047,2025-10-29,10:15,2025,43,GYM,
V0032715,K0846,2024-09-29,12:00,2024,39,GYM,
V0032716,K0507,2025-11-03,17:05,2025,44,GYM,
V0032717,K0155,2025-12-08,13:10,2025,49,GYM,
V0032718,K0755,2025-12-08,13:50,2025,49,GYM,
V0032719,K0234,2025-07-14,13:20,2025,28,GYM,
V0032720,K0547,2025-03-27,07:30,2025,12,GYM,
V0032721,K0932,2025-08-16,06:20,2025,32,GYM,
V0032722,K0035,2025-12-01,06:50,2025,48,GYM,
V0032723,K0587,2024-06-12,21:35,2024,24,GYM,
V0032724,K0220,2025-09-26,16:05,2025,38,GYM,
V0032725,K0103,2025-01-17,06:45,2025,2,GYM,
V0032726,K0446,2025-11-27,07:45,2025,47,GYM,
V0032727,K0918,2025-10-03,09:15,2025,39,GYM,
V0032728,K0578,2025-12-31,07:35,2025,52,GYM,
V0032729,K0675,2025-01-16,06:55,2025,2,GYM,
V0032730,K0269,2025-10-25,19:10,2025,42,GYM,
V0032731,K0622,2025-01-14,14:35,2025,2,GYM,
V0032732,K0764,2025-02-05,18:20,2025,5,GYM,
V0032733,K0006,2025-05-06,15:30,2025,18,GYM,
V0032734,K0395,2024-01-17,12:25,2024,3,GYM,
V0032735,K0534,2025-01-17,07:30,2025,2,GYM,
V0032736,K0149,2024-06-29,19:20,2024,26,GYM,
V0032737,K0295,2025-07-21,17:40,2025,29,GYM,
V0032738,K0751,2025-03-01,16:20,2025,8,GYM,
V0032739,K0808,2025-11-15,07:55,2025,45,GYM,
V0032740,K0005,2024-07-24,20:05,2024,30,GYM,
V0032741,K0228,2025-08-08,14:50,2025,31,GYM,
V0032742,K0290,2024-08-22,20:55,2024,34,GYM,
V0032743,K0945,2024-11-26,08:40,2024,48,GYM,
V0032744,K0244,2024-05-18,10:15,2024,20,GYM,
V0032745,K0275,2024-12-03,10:35,2024,49,GYM,
V0032746,K0180,2024-06-19,15:40,2024,25,GYM,
V0032747,K0769,2025-07-19,18:50,2025,28,GYM,
V0032748,K0632,2025-07-28,07:05,2025,30,GYM,
V0032749,K0584,2025-09-18,15:05,2025,37,GYM,
V0032750,K0213,2025-10-07,20:35,2025,40,GYM,
V0032751,K0908,2025-11-30,10:35,2025,47,GYM,
V0032752,K0696,2025-11-14,12:25,2025,45,GYM,
V0032753,K0738,2025-11-19,08:05,2025,46,GYM,
V0032754,K0745,2025-12-01,12:00,2025,48,GYM,
V0032755,K0289,2025-08-31,09:25,2025,34,GYM,
V0032756,K0641,2025-05-27,15:40,2025,21,GYM,
V0032757,K0671,2024-05-18,20:55,2024,20,GYM,
V0032758,K0271,2025-11-30,11:30,2025,47,GYM,
V0032759,K0325,2025-12-29,18:30,2025,52,GYM,
V0032760,K0570,2025-09-08,13:15,2025,36,GYM,
V0032761,K0131,2025-01-18,11:05,2025,2,GYM,
V0032762,K0124,2024-09-25,10:35,2024,39,GYM,
V0032763,K0707,2024-06-03,16:30,2024,23,GYM,
V0032764,K0243,2025-09-08,12:00,2025,36,GYM,
V0032765,K0878,2025-03-23,06:15,2025,11,GYM,
V0032766,K0470,2025-10-31,14:50,2025,43,GYM,
V0032767,K0898,2025-08-16,10:15,2025,32,GYM,
V0032768,K0543,2024-05-10,07:25,2024,19,GYM,
V0032769,K0308,2025-12-18,12:50,2025,50,GYM,
V0032770,K0224,2024-07-19,11:10,2024,29,GYM,
V0032771,K0678,2025-12-19,06:40,2025,50,GYM,
V0032772,K0119,2025-09-19,20:05,2025,37,GYM,
V0032773,K0086,2024-04-21,09:15,2024,16,GYM,
V0032774,K0828,2024-05-15,08:30,2024,20,GYM,
V0032775,K0002,2025-11-18,15:25,2025,46,GYM,
V0032776,K0855,2024-11-06,14:25,2024,45,GYM,
V0032777,K0626,2024-03-08,18:25,2024,10,GYM,
V0032778,K0870,2025-11-09,07:30,2025,44,GYM,
V0032779,K0862,2024-08-08,13:00,2024,32,GYM,
V0032780,K0865,2025-08-25,16:40,2025,34,GYM,
V0032781,K0500,2025-12-25,18:40,2025,51,GYM,
V0032782,K0022,2024-03-11,14:40,2024,11,GYM,
V0032783,K0819,2025-08-13,20:15,2025,32,GYM,
V0032784,K0820,2024-07-29,13:10,2024,31,GYM,
V0032785,K0577,2024-06-18,06:05,2024,25,GYM,
V0032786,K0017,2024-03-22,18:10,2024,12,GYM,
V0032787,K0713,2025-05-23,07:10,2025,20,GYM,
V0032788,K0864,2025-05-07,19:55,2025,18,GYM,
V0032789,K0168,2024-11-23,16:25,2024,47,GYM,
V0032790,K0456,2025-08-05,18:55,2025,31,GYM,
V0032791,K0352,2025-12-01,18:20,2025,48,GYM,
V0032792,K0121,2025-06-01,18:35,2025,21,GYM,
V0032793,K0593,2025-10-24,09:35,2025,42,GYM,
V0032794,K0306,2025-11-02,12:30,2025,43,GYM,
V0032795,K0871,2024-10-26,08:05,2024,43,GYM,
V0032796,K0942,2025-08-12,16:25,2025,32,GYM,
V0032797,K0893,2025-06-08,08:45,2025,22,GYM,
V0032798,K0802,2024-12-02,08:05,2024,49,GYM,
V0032799,K0684,2025-12-02,11:00,2025,48,GYM,
V0032800,K0508,2024-10-12,08:35,2024,41,GYM,
V0032801,K0595,2025-12-03,08:20,2025,48,GYM,
V0032802,K0833,2024-02-24,12:20,2024,8,GYM,
V0032803,K0724,2024-06-21,13:50,2024,25,GYM,
V0032804,K0604,2025-01-27,08:15,2025,4,GYM,
V0032805,K0728,2024-11-15,07:30,2024,46,GYM,
V0032806,K0112,2025-01-12,09:45,2025,1,GYM,
V0032807,K0930,2025-11-29,18:15,2025,47,GYM,
V0032808,K0348,2024-10-07,13:00,2024,41,GYM,
V0032809,K0844,2025-09-14,13:15,2025,36,GYM,
V0032810,K0748,2024-01-25,06:35,2024,4,GYM,
V0032811,K0633,2025-05-30,06:10,2025,21,GYM,
V0032812,K0562,2025-11-27,12:00,2025,47,GYM,
V0032813,K0693,2025-09-29,13:40,2025,39,GYM,
V0032814,K0013,2025-07-17,13:40,2025,28,GYM,
V0032815,K0121,2025-02-09,07:05,2025,5,GYM,
V0032816,K0367,2025-12-22,21:30,2025,51,GYM,
V0032817,K0811,2025-12-18,07:50,2025,50,GYM,
V0032818,K0320,2025-08-01,09:30,2025,30,GYM,
V0032819,K0178,2025-12-18,16:05,2025,50,GYM,
V0032820,K0458,2025-01-12,20:50,2025,1,GYM,
V0032821,K0219,2025-01-11,13:15,2025,1,GYM,
V0032822,K0831,2025-07-23,07:45,2025,29,GYM,
V0032823,K0275,2025-02-02,19:20,2025,4,GYM,
V0032824,K0077,2025-12-25,09:55,2025,51,GYM,
V0032825,K0351,2025-12-18,11:50,2025,50,GYM,
V0032826,K0105,2025-12-29,18:35,2025,52,GYM,
V0032827,K0626,2025-12-18,13:20,2025,50,GYM,
V0032828,K0526,2024-11-13,19:05,2024,46,GYM,
V0032829,K0393,2024-10-24,14:00,2024,43,GYM,
V0032830,K0568,2025-03-12,11:20,2025,10,GYM,
V0032831,K0871,2025-06-15,21:45,2025,23,GYM,
V0032832,K0477,2024-11-03,11:15,2024,44,GYM,
V0032833,K0348,2025-11-07,06:15,2025,44,GYM,
V0032834,K0817,2025-07-17,06:05,2025,28,GYM,
V0032835,K0721,2025-10-22,15:50,2025,42,GYM,
V0032836,K0381,2024-05-24,17:05,2024,21,GYM,
V0032837,K0333,2025-02-19,20:50,2025,7,GYM,
V0032838,K0737,2025-03-16,21:20,2025,10,GYM,
V0032839,K0691,2025-11-03,08:20,2025,44,GYM,
V0032840,K0860,2025-10-08,16:30,2025,40,GYM,
V0032841,K0877,2024-09-04,10:30,2024,36,GYM,
V0032842,K0453,2025-08-24,22:00,2025,33,GYM,
V0032843,K0164,2025-08-22,08:30,2025,33,GYM,
V0032844,K0595,2025-05-26,10:35,2025,21,GYM,
V0032845,K0112,2024-10-02,12:25,2024,40,GYM,
V0032846,K0849,2025-05-30,10:10,2025,21,GYM,
V0032847,K0868,2025-06-17,11:55,2025,24,GYM,
V0032848,K0885,2025-05-14,07:10,2025,19,GYM,
V0032849,K0598,2025-11-25,20:00,2025,47,GYM,
V0032850,K0300,2024-08-13,21:25,2024,33,GYM,
V0032851,K0779,2025-12-04,16:25,2025,48,GYM,
V0032852,K0219,2024-09-14,17:50,2024,37,GYM,
V0032853,K0596,2024-04-09,20:00,2024,15,GYM,
V0032854,K0493,2024-09-13,07:40,2024,37,GYM,
V0032855,K0850,2024-02-20,12:45,2024,8,GYM,
V0032856,K0269,2024-02-02,17:05,2024,5,GYM,
V0032857,K0853,2024-09-18,11:00,2024,38,GYM,
V0032858,K0113,2025-07-17,20:45,2025,28,GYM,
V0032859,K0428,2025-04-23,21:25,2025,16,GYM,
V0032860,K0884,2025-11-12,14:35,2025,45,GYM,
V0032861,K0921,2025-02-26,14:55,2025,8,GYM,
V0032862,K0776,2025-12-11,07:20,2025,49,GYM,
V0032863,K0092,2024-10-14,11:55,2024,42,GYM,
V0032864,K0713,2025-09-24,12:30,2025,38,GYM,
V0032865,K0370,2024-03-07,09:15,2024,10,GYM,
V0032866,K0024,2025-08-08,21:05,2025,31,GYM,
V0032867,K0783,2025-03-11,08:20,2025,10,GYM,
V0032868,K0636,2025-06-08,15:35,2025,22,GYM,
V0032869,K0356,2025-12-23,07:30,2025,51,GYM,
V0032870,K0003,2025-02-13,10:55,2025,6,GYM,
V0032871,K0635,2025-04-04,11:15,2025,13,GYM,
V0032872,K0265,2025-10-22,19:00,2025,42,GYM,
V0032873,K0099,2025-02-04,07:40,2025,5,GYM,
V0032874,K0924,2025-07-16,15:10,2025,28,GYM,
V0032875,K0793,2024-05-24,12:15,2024,21,GYM,
V0032876,K0646,2025-10-28,19:55,2025,43,GYM,
V0032877,K0255,2025-12-28,20:00,2025,51,GYM,
V0032878,K0286,2025-11-10,17:05,2025,45,GYM,
V0032879,K0074,2025-10-24,11:25,2025,42,GYM,
V0032880,K0423,2024-08-31,17:25,2024,35,GYM,
V0032881,K0311,2025-05-07,18:10,2025,18,GYM,
V0032882,K0048,2025-08-19,07:55,2025,33,GYM,
V0032883,K0575,2025-04-09,21:15,2025,14,GYM,
V0032884,K0654,2024-10-17,20:40,2024,42,GYM,
V0032885,K0237,2025-09-23,13:35,2025,38,GYM,
V0032886,K0534,2025-08-21,13:20,2025,33,GYM,
V0032887,K0421,2025-08-30,06:45,2025,34,GYM,
V0032888,K0530,2025-06-16,08:20,2025,24,GYM,
V0032889,K0797,2025-10-06,07:05,2025,40,GYM,
V0032890,K0240,2025-03-09,18:15,2025,9,GYM,
V0032891,K0506,2024-11-08,06:20,2024,45,GYM,
V0032892,K0581,2024-02-21,11:30,2024,8,GYM,
V0032893,K0148,2025-02-12,10:35,2025,6,GYM,
V0032894,K0345,2025-08-16,06:55,2025,32,GYM,
V0032895,K0795,2025-04-25,08:45,2025,16,GYM,
V0032896,K0112,2025-09-25,22:00,2025,38,GYM,
V0032897,K0423,2025-02-27,20:20,2025,8,GYM,
V0032898,K0681,2025-02-16,21:40,2025,6,GYM,
